Date/Time,环境:场地室外空气干球温度 [C](小时),热区: 空间102:区平均气温[C](小时),热区: 空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能 [KW.h](小时),热区: 空间102 VRF风机:风机电能 [KW.h](小时),VRF热泵:VRF热泵冷却电能[KW.h](小时),VRF热泵:VRF热泵加热电能[KW.h](小时)
 07/12  09:00:00,21.2875,26.13327832,68.11486388,411.7700164,0.156511252,5.510317668,0.383618639,0,0,0
 07/12  10:00:00,21.525,27.11346273,68.91152597,626.1582062,0.324597792,7.377606048,0.383618639,0,0,0
 07/12  11:00:00,21.6,27.10840522,70.77838297,725.1223069,0.413132136,8.560520562,0.383618639,0,0,0
 07/12  12:00:00,21.6,27.11471555,70.07920636,733.0711294,0.403124933,8.386345941,0.383618639,0,0,0
 07/12  13:00:00,21.6625,26.9240484,68.52825035,681.160676,0.363458721,7.759581968,0.383618639,0,0,0
 07/12  14:00:00,21.8875,27.04553688,66.84548167,668.8267975,0.353341512,7.599599432,0.383618639,0,0,0
 07/12  15:00:00,22.3125,27.19070485,66.43090898,678.6020673,0.378040288,7.977531533,0.383618639,0,0,0
 07/12  16:00:00,23,27.59186835,67.39016428,741.0982774,0.444750532,9.146872895,0.383618639,0,0,0
 07/12  17:00:00,23.8,27.70581978,69.07836438,737.4305746,0.498685103,10.19877847,0.383618639,0,0,0
 07/12  18:00:00,24.2875,27.57637082,69.9041326,637.9689638,0.497788409,10.18370223,0.383618639,0,0,0
 07/12  19:00:00,24.275,27.36399239,69.63630927,526.5177171,0.459503914,9.415456951,0.383618639,0,0,0
 07/12  20:00:00,23.8875,27.12518408,68.6599226,451.7615432,-0.658274953,14.11134709,0.383618639,0,0,0
 07/12  21:00:00,23.3875,26.93547584,67.81168452,422.4475097,-0.7148674,15.75612137,0.383618639,0,0,0
 07/12  22:00:00,23.0125,26.78688401,67.30768627,414.6194089,-0.758578366,17.12259103,0.383618639,0,0,0
 07/12  23:00:00,22.775,26.68656442,67.19658054,412.5302173,-0.787343077,18.06694299,0.383618639,0,0,0
 07/12  24:00:00,22.6375,24.87504254,74.80872282,412.0282863,-1.023087805,27.56667478,0,0,0,0
 07/13  01:00:00,22.5375,24.06384829,78.73772107,411.8577302,-0.221103759,6.019084148,0,0,0,0
 07/13  02:00:00,22.375,23.94599205,79.76145748,411.8021098,-0.256627801,6.368480299,0,0,0,0
 07/13  03:00:00,22.1125,23.82398035,80.70515034,411.7817481,-0.285928911,6.700124939,0,0,0,0
 07/13  04:00:00,21.6875,23.66018549,81.28266132,411.7742947,-0.325309234,7.204240172,0,0,0,0
 07/13  05:00:00,21.125,23.45219019,81.44972913,411.771568,-0.378428257,7.987970404,0,0,0,0
 07/13  06:00:00,20.65,23.25744146,81.22680571,411.7705718,-0.437618601,8.999506605,0,0,0,0
 07/13  07:00:00,20.375,23.11792204,81.28043625,411.7702084,-0.484356833,9.903246538,0,0,0,0
 07/13  08:00:00,20.3,24.77103695,73.56191676,411.7700706,-0.289540923,7.223870088,0.383618639,0,0,0
 07/13  09:00:00,20.3625,25.39418211,71.23347591,411.7700171,-0.071660179,5.107243263,0.383618639,0,0,0
 07/13  10:00:00,20.4625,26.38181695,72.0995476,626.1547722,0.093511556,5.385785185,0.383618639,0,0,0
 07/13  11:00:00,20.5625,26.36875559,74.64972741,725.1251987,0.185228125,5.714978506,0.383618639,0,0,0
 07/13  12:00:00,20.7875,26.42697841,74.68004199,733.157774,0.184021964,5.702812001,0.383618639,0,0,0
 07/13  13:00:00,21.0875,26.29479305,74.3326466,681.3400556,0.166645763,5.581776209,0.383618639,0,0,0
 07/13  14:00:00,21.5125,26.48065267,73.62531614,669.0469065,0.177694399,5.659479839,0.383618639,0,0,0
 07/13  15:00:00,22.075,26.67167341,74.45182131,678.864236,0.224931054,6.054011374,0.383618639,0,0,0
 07/13  16:00:00,22.7375,27.0785504,76.44331471,741.3639203,0.314236474,7.08045482,0.383618639,0,0,0
 07/13  17:00:00,23.25,27.10690562,79.02914926,737.5885937,0.367783942,7.816249087,0.383618639,0,0,0
 07/13  18:00:00,23.275,26.81837684,80.27768935,637.9294051,0.335836769,7.362005574,0.383618639,0,0,0
 07/13  19:00:00,23.0125,26.49140392,80.06991244,526.4085334,0.25976115,6.416611767,0.383618639,0,0,0
 07/13  20:00:00,22.5875,26.21567244,79.21378448,451.6925074,-0.878530602,21.3046353,0.383618639,0,0,0
 07/13  21:00:00,22.0875,26.01062766,78.26175347,422.417993,-0.942622595,23.77226146,0.383618639,0,0,0
 07/13  22:00:00,21.7125,25.84524127,77.62940403,414.6088049,-0.994656379,25.8978462,0.383618639,0,0,0
 07/13  23:00:00,21.475,25.73074836,77.20100366,412.5267146,-1.031489551,27.46561211,0.383618639,0,0,0
 07/13  24:00:00,21.275,23.90995584,85.24505915,412.0267956,-1.280008891,39.57018135,0,0,0,0
 07/14  01:00:00,21.2,23.1406025,88.20026068,411.8570569,-0.484358998,9.906377345,0,0,0,0
 07/14  02:00:00,21.1375,23.05212259,87.84233362,411.801811,-0.523563566,10.73517334,0,0,0,0
 07/14  03:00:00,21.1,22.98833939,87.66355464,411.7816251,-0.551774259,11.37460964,0,0,0,0
 07/14  04:00:00,21.0375,22.93043489,87.63947346,411.7742489,-0.573457765,11.89026619,0,0,0,0
 07/14  05:00:00,20.9375,22.860497,87.77301342,411.7715528,-0.597854656,12.49483896,0,0,0,0
 07/14  06:00:00,20.8375,22.78907114,88.05376395,411.7705675,-0.621656055,13.10947841,0,0,0,0
 07/14  07:00:00,20.8,22.73227537,88.12943687,411.7702074,-0.64489334,13.73293293,0,0,0,0
 07/14  08:00:00,20.8625,24.54610064,79.10800029,411.7700699,-0.41649858,9.22577062,0.383618639,0,0,0
 07/14  09:00:00,21.025,25.18568866,76.33906904,411.7700171,-0.183676793,5.700887955,0.383618639,0,0,0
 07/14  10:00:00,21.35,26.21628925,76.72032476,626.3643071,-0.007492974,5.220373588,0.383618639,0,0,0
 07/14  11:00:00,21.8125,26.32198418,79.28380534,725.8090484,0.111401851,5.258049796,0.383618639,0,0,0
 07/14  12:00:00,22.375,26.51375146,79.69956435,734.1118094,0.151516517,5.48165832,0.383618639,0,0,0
 07/14  13:00:00,23.0375,26.5237803,80.14650726,682.386483,0.176155365,5.644621617,0.383618639,0,0,0
 07/14  14:00:00,23.7375,26.81482335,80.35662332,670.0673546,0.22923838,6.102837638,0.383618639,0,0,0
 07/14  15:00:00,24.5,27.08140014,81.71958352,679.9064295,0.305664819,6.951057202,0.383618639,0,0,0
 07/14  16:00:00,25.1125,27.48334493,83.80326727,742.4754254,0.400505864,8.364168768,0.383618639,0,0,0
 07/14  17:00:00,25.2375,27.44217363,85.87983486,738.6252901,0.443511879,9.104339602,0.383618639,0,0,0
 07/14  18:00:00,25.0125,27.12381294,85.82715261,638.6771659,0.400850942,8.362276699,0.383618639,0,0,0
 07/14  19:00:00,24.65,26.81490068,84.45777406,526.8693456,0.326321794,7.229109659,0.383618639,0,0,0
 07/14  20:00:00,24.1875,26.56791337,83.21120512,451.9250041,-0.806169778,18.71233552,0.383618639,0,0,0
 07/14  21:00:00,23.75,26.41364701,82.44182539,422.5126929,-0.855521315,20.44881273,0.383618639,0,0,0
 07/14  22:00:00,23.35,26.2854656,81.8460792,414.6424271,-0.890012689,21.7260787,0.383618639,0,0,0
 07/14  23:00:00,23.0125,26.17864964,81.34959483,412.5375944,-0.918854015,22.83145199,0.383618639,0,0,0
 07/14  24:00:00,22.775,24.39478019,89.71346677,412.0296855,-1.156394669,33.52923646,0,0,0,0
 07/15  01:00:00,22.575,23.5481009,93.46388649,411.8588811,-0.360973291,7.722521153,0,0,0,0
 07/15  02:00:00,22.375,23.40244208,93.6498346,411.8025821,-0.410096998,8.507214213,0,0,0,0
 07/15  03:00:00,22.175,23.29819683,93.33881648,411.7819394,-0.444218685,9.118953591,0,0,0,0
 07/15  04:00:00,22.0375,23.2163856,93.10429107,411.7743741,-0.473797586,9.688653888,0,0,0,0
 07/15  05:00:00,21.875,23.1388333,93.12231894,411.7716023,-0.496732714,10.1577701,0,0,0,0
 07/15  06:00:00,21.7375,23.05755299,92.88306058,411.7705867,-0.525736186,10.78273037,0,0,0,0
 07/15  07:00:00,21.7,23.00646765,92.45534151,411.7702148,-0.549423025,11.31969808,0,0,0,0
 07/15  08:00:00,21.95,24.94847646,82.08225346,411.7700725,-0.30745296,7.64169504,0.383618639,0,0,0
 07/15  09:00:00,22.5375,25.73544157,78.85680407,411.7700178,-0.043059368,5.046365371,0.383618639,0,0,0
 07/15  10:00:00,23.2375,26.82821647,78.98323494,626.5265965,0.158886826,5.742877484,0.383618639,0,0,0
 07/15  11:00:00,24,27.02995863,80.58684216,726.3277284,0.291777663,6.770292106,0.383618639,0,0,0
 07/15  12:00:00,24.8,27.29810319,79.54519056,734.8219716,0.340101939,7.411159669,0.383618639,0,0,0
 07/15  13:00:00,25.85,27.43597889,77.9608702,683.2234811,0.369981755,7.850936695,0.383618639,0,0,0
 07/15  14:00:00,27.2375,27.90092303,77.07299755,671.0936196,0.440512245,9.068844614,0.383618639,0,0,0
 07/15  15:00:00,29.1125,28.45099389,78.15920923,681.360867,0.563487278,11.68803217,0.383618639,0,0,0
 07/15  16:00:00,30.9625,29.08876207,82.17918058,744.7221257,0.731657478,16.32953262,0.383618639,0,0,0
 07/15  17:00:00,31.475,29.30408813,85.20281886,741.3439702,0.855320475,20.44251308,0.383618639,0,0,0
 07/15  18:00:00,31.0875,29.08874634,84.53076715,640.9082351,0.843935675,20.03637679,0.383618639,0,0,0
 07/15  19:00:00,30.4625,28.836904,82.51695077,528.2670867,0.788018999,18.09682111,0.383618639,0,0,0
 07/15  20:00:00,29.7625,28.61759716,80.89337582,452.6108469,-0.314498804,7.061303561,0.383618639,0,0,0
 07/15  21:00:00,29,28.44239147,80.14756102,422.780229,-0.353486377,7.601610608,0.383618639,0,0,0
 07/15  22:00:00,28.2625,28.27954706,80.14892355,414.7340657,-0.378542883,7.984435989,0.383618639,0,0,0
 07/15  23:00:00,27.6875,28.15404849,80.57808719,412.5668857,-0.393987319,8.233832316,0.383618639,0,0,0
 07/15  24:00:00,27.125,26.36970339,89.69714324,412.0378452,-0.60373078,13.07823693,0,0,0,0
 07/16  01:00:00,26.5875,25.70986683,93.35284686,411.8636292,0.252881286,6.332868822,0,0,0,0
 07/16  02:00:00,26.025,25.45514654,94.70282067,411.8045262,0.200645409,5.840013124,0,0,0,0
 07/16  03:00:00,25.3625,25.17159227,95.39069273,411.7827135,0.139886853,5.412532714,0,0,0,0
 07/16  04:00:00,24.6,24.84819792,95.55540863,411.7746739,0.065259039,5.099941012,0,0,0,0
 07/16  05:00:00,23.8625,24.50255642,95.20897528,411.7717155,-0.02250524,5.022819136,0,0,0,0
 07/16  06:00:00,23.225,24.18323708,94.19509805,411.7706288,-0.110488938,5.265447887,0,0,0,0
 07/16  07:00:00,22.875,23.97274192,92.5237343,411.7702303,-0.185945203,5.721542219,0,0,0,0
 07/16  08:00:00,23.05,25.92496749,80.96624434,411.7700777,0.034952699,5.67593537,0.383618639,0,0,0
 07/16  09:00:00,23.7625,26.75753584,77.332288,411.770019,0.299456709,6.87333079,0.383618639,0,0,0
 07/16  10:00:00,24.6625,27.81760925,78.51617588,626.512764,0.4866051,10.12517935,0.383618639,0,0,0
 07/16  11:00:00,25.5625,28.05675401,80.73256719,726.2760159,0.619196037,13.04605217,0.383618639,0,0,0
 07/16  12:00:00,26.4625,28.34336091,79.94827114,734.7727025,0.671865376,14.49167208,0.383618639,0,0,0
 07/16  13:00:00,27.425,28.47434558,78.64489505,683.1526652,0.704410582,15.43758806,0.383618639,0,0,0
 07/16  14:00:00,28.55,28.86490145,77.63708371,670.9327609,0.764289559,17.32040989,0.383618639,0,0,0
 07/16  15:00:00,29.8125,29.26552448,78.62370395,681.0088376,0.861504196,20.68448909,0.383618639,0,0,0
 07/16  16:00:00,30.925,29.76665444,81.72867271,743.961258,0.996824647,26.02216031,0.383618639,0,0,0
 07/16  17:00:00,31.1125,29.81852373,84.76044098,740.3218255,1.082789854,29.73268389,0.383618639,0,0,0
 07/16  18:00:00,30.4375,29.51898268,85.31563519,639.9757351,1.059091416,28.68179808,0.383618639,0,0,0
 07/16  19:00:00,29.4125,29.13093493,84.42053662,527.5554774,0.982240259,25.39350209,0.383618639,0,0,0
 07/16  20:00:00,28.3125,28.76427107,83.14137344,452.1933553,-0.150800785,5.482134529,0.383618639,0,0,0
 07/16  21:00:00,27.275,28.47257567,82.33338088,422.5959766,-0.216897509,5.981364169,0.383618639,0,0,0
 07/16  22:00:00,26.4625,28.23950437,81.55564014,414.6647165,-0.268826066,6.503550891,0.383618639,0,0,0
 07/16  23:00:00,26.0125,28.10874712,81.06894852,412.5432944,-0.300844306,6.881172519,0.383618639,0,0,0
 07/16  24:00:00,25.775,26.33645177,89.77605904,412.0285995,-0.516376626,11.03659941,0,0,0,0
 07/17  01:00:00,25.575,25.61458,93.38201346,411.8600284,0.320116138,7.136870085,0,0,0,0
 07/17  02:00:00,25.375,25.46937241,93.59649286,411.8031045,0.275431093,6.577487171,0,0,0,0
 07/17  03:00:00,25.05,25.32187472,93.55929038,411.7821679,0.238209749,6.181026678,0,0,0,0
 07/17  04:00:00,24.525,25.09941881,93.10805754,411.7744675,0.183084909,5.701977788,0,0,0,0
 07/17  05:00:00,23.8625,24.80343028,92.29477224,411.771638,0.107279438,5.250831195,0,0,0,0
 07/17  06:00:00,23.225,24.49512724,91.05334155,411.7705998,0.0177832,5.018076042,0,0,0,0
 07/17  07:00:00,22.875,24.30221842,89.79832056,411.7702195,-0.05262248,5.061539398,0,0,0,0
 07/17  08:00:00,22.8625,26.17171572,79.32342679,411.7700739,0.156740319,6.094518452,0.383618639,0,0,0
 07/17  09:00:00,23.15,26.87773308,76.07055107,411.7700181,0.390987731,8.187198482,0.383618639,0,0,0
 07/17  10:00:00,23.675,27.82814148,77.5520979,626.359379,0.549183705,11.4745243,0.383618639,0,0,0
 07/17  11:00:00,24.4,28.00332089,80.74813851,725.8370656,0.668321143,14.3868062,0.383618639,0,0,0
 07/17  12:00:00,25.2,28.25301451,81.71259084,734.208703,0.72362397,16.02684284,0.383618639,0,0,0
 07/17  13:00:00,26,28.32990228,81.94352618,682.5044743,0.758356184,17.11422182,0.383618639,0,0,0
 07/17  14:00:00,26.675,28.59524048,81.66999934,670.1671176,0.80193645,18.56548871,0.383618639,0,0,0
 07/17  15:00:00,27.15,28.77415583,82.11008372,679.9301629,0.851662182,20.30952086,0.383618639,0,0,0
 07/17  16:00:00,27.3625,29.02653795,82.92818156,742.3478078,0.910470599,22.51410672,0.383618639,0,0,0
 07/17  17:00:00,27.275,28.93408167,83.06402346,738.3827692,0.920798153,22.90821227,0.383618639,0,0,0
 07/17  18:00:00,27.0125,28.64120044,81.57464083,638.4845392,0.864199241,20.777911,0.383618639,0,0,0
 07/17  19:00:00,26.525,28.32514517,79.57180813,526.7537246,0.785845525,18.03191001,0.383618639,0,0,0
 07/17  20:00:00,25.925,28.03988471,77.61285753,451.8587052,-0.340280288,7.41848317,0.383618639,0,0,0
 07/17  21:00:00,25.3875,27.85053106,76.41155592,422.4847544,-0.396748775,8.282287765,0.383618639,0,0,0
 07/17  22:00:00,24.95,27.70352378,76.21733135,414.6326425,-0.431220238,8.87943535,0.383618639,0,0,0
 07/17  23:00:00,24.6125,27.58641006,76.54059804,412.5344325,-0.45736848,9.366904557,0.383618639,0,0,0
 07/17  24:00:00,24.3125,25.77544302,85.14655345,412.0286255,-0.68734981,15.4325988,0,0,0,0
 07/18  01:00:00,24.075,24.9127047,89.56140922,411.8585807,0.114722559,5.282905585,0,0,0,0
 07/18  02:00:00,23.875,24.72764261,90.77666261,411.8024965,0.062173917,5.082250203,0,0,0,0
 07/18  03:00:00,23.6125,24.59029093,91.38341801,411.7819174,0.026802245,5.017137379,0,0,0,0
 07/18  04:00:00,23.25,24.4301078,91.64578432,411.7743674,-0.014645799,5.008002591,0,0,0,0
 07/18  05:00:00,22.9125,24.27052198,91.41567283,411.7715992,-0.062682475,5.084934748,0,0,0,0
 07/18  06:00:00,22.6125,24.12812878,90.53932264,411.7705852,-0.11074387,5.258093854,0,0,0,0
 07/18  07:00:00,22.4375,24.02039996,89.18370747,411.770214,-0.156971159,5.512917321,0,0,0,0
 07/18  08:00:00,22.4625,25.88444933,78.34033954,411.7700721,0.055692908,5.630604691,0.383618639,0,0,0
 07/18  09:00:00,22.625,26.5434669,74.00975362,411.7700177,0.274692768,6.567543275,0.383618639,0,0,0
 07/18  10:00:00,22.8875,27.44804551,73.92112646,626.3391332,0.416575601,8.767264424,0.383618639,0,0,0
 07/18  11:00:00,23.25,27.52059052,75.01924392,725.7220904,0.503981148,10.31008063,0.383618639,0,0,0
 07/18  12:00:00,23.65,27.6551898,73.90267515,733.9746108,0.517379402,10.59861209,0.383618639,0,0,0
 07/18  13:00:00,24.175,27.63330822,72.33672149,682.227226,0.513424178,10.51365458,0.383618639,0,0,0
 07/18  14:00:00,24.8375,27.89177182,71.14412352,669.9570063,0.53808348,11.06408689,0.383618639,0,0,0
 07/18  15:00:00,25.6,28.14295628,71.54552829,679.8601093,0.592020334,12.35319963,0.383618639,0,0,0
 07/18  16:00:00,26.275,28.53141761,73.40508881,742.5120001,0.678443504,14.69496391,0.383618639,0,0,0
 07/18  17:00:00,26.4375,28.50504526,75.52321216,738.7419985,0.722585327,15.98801706,0.383618639,0,0,0
 07/18  18:00:00,26.2125,28.20709501,75.8867382,638.8030524,0.684978041,14.87531152,0.383618639,0,0,0
 07/18  19:00:00,25.85,27.90914936,75.49288884,526.9600231,0.621864758,13.12355457,0.383618639,0,0,0
 07/18  20:00:00,25.3875,27.66380727,75.35515933,451.9701759,-0.479096298,9.799624918,0.383618639,0,0,0
 07/18  21:00:00,24.95,27.50652966,75.56602474,422.5291626,-0.520022867,10.65687966,0.383618639,0,0,0
 07/18  22:00:00,24.55,27.37242101,76.31072614,414.6479437,-0.545310071,11.22503248,0.383618639,0,0,0
 07/18  23:00:00,24.2125,27.25532163,76.92623887,412.5392394,-0.568727211,11.77576712,0.383618639,0,0,0
 07/18  24:00:00,23.9125,25.44837552,85.64402901,412.0303285,-0.799375757,18.96893098,0,0,0,0
 07/19  01:00:00,23.6125,24.55525177,90.05634828,411.8591354,-0.004035171,5.013230216,0,0,0,0
 07/19  02:00:00,23.3125,24.3502204,91.01876685,411.8026809,-0.063380604,5.086249728,0,0,0,0
 07/19  03:00:00,23.0125,24.20226241,91.35776704,411.7819755,-0.104787225,5.230002446,0,0,0,0
 07/19  04:00:00,22.65,24.04593714,91.45334192,411.7743852,-0.14772981,5.455976144,0,0,0,0
 07/19  05:00:00,22.3125,23.89142636,91.34867993,411.7716046,-0.194674962,5.78881568,0,0,0,0
 07/19  06:00:00,22.0125,23.75618792,91.24906914,411.7705868,-0.23597778,6.158212099,0,0,0,0
 07/19  07:00:00,21.8375,23.65325549,90.86005118,411.7702145,-0.273215187,6.551765865,0,0,0,0
 07/19  08:00:00,21.925,25.49651743,80.85663014,411.7700734,-0.054725018,5.64206914,0.383618639,0,0,0
 07/19  09:00:00,22.3125,26.27319226,77.74080586,411.7700177,0.204591132,5.874660351,0.383618639,0,0,0
 07/19  10:00:00,23.125,27.36275346,78.90327976,626.4177125,0.396890497,8.499651112,0.383618639,0,0,0
 07/19  11:00:00,24.375,27.68551771,81.80754429,726.1319207,0.546896167,11.26658408,0.383618639,0,0,0
 07/19  12:00:00,25.8375,28.12586808,82.32897452,734.8112426,0.636852169,13.53248647,0.383618639,0,0,0
 07/19  13:00:00,27.3375,28.40909586,82.0607635,683.3633169,0.712319411,15.67938985,0.383618639,0,0,0
 07/19  14:00:00,28.7125,28.88410665,81.05399667,671.1916403,0.798691538,18.46625761,0.383618639,0,0,0
 07/19  15:00:00,29.7625,29.24681499,80.42082178,681.1722888,0.886214777,21.59031246,0.383618639,0,0,0
 07/19  16:00:00,30.35,29.62907033,79.92716618,743.9003929,0.972463444,24.98831169,0.383618639,0,0,0
 07/19  17:00:00,30.5625,29.66529637,78.61903988,740.2460604,1.002262536,26.21560623,0.383618639,0,0,0
 07/19  18:00:00,30.475,29.49653115,75.49751608,640.1978612,0.961977989,24.55611402,0.383618639,0,0,0
 07/19  19:00:00,30.15,29.30881812,71.98538113,527.9373652,0.899971659,22.11131815,0.383618639,0,0,0
 07/19  20:00:00,29.625,29.13129255,69.41065707,452.4928881,-0.202595752,5.856005353,0.383618639,0,0,0
 07/19  21:00:00,28.9625,28.97639215,68.11969208,422.7443535,-0.242084886,6.217957777,0.383618639,0,0,0
 07/19  22:00:00,28.325,28.82637872,68.0177216,414.7244609,-0.268200856,6.49417616,0.383618639,0,0,0
 07/19  23:00:00,27.725,28.68422494,68.7329153,412.5644961,-0.283285105,6.667239346,0.383618639,0,0,0
 07/19  24:00:00,27.125,26.86826826,77.01489569,412.0368582,-0.487794212,10.38002444,0,0,0,0
 07/20  01:00:00,26.525,26.10638026,81.52738148,411.8631534,0.360376131,7.711708296,0,0,0,0
 07/20  02:00:00,25.8625,25.78732079,84.08628083,411.8043075,0.299418988,6.868380069,0,0,0,0
 07/20  03:00:00,25.1,25.45414765,86.10872853,411.7826159,0.236291188,6.167124873,0,0,0,0
 07/20  04:00:00,24.2375,25.07010185,87.38307904,411.7746306,0.155730943,5.515699064,0,0,0,0
 07/20  05:00:00,23.4,24.67407698,87.71890408,411.7716964,0.060859414,5.09200686,0,0,0,0
 07/20  06:00:00,22.725,24.37269365,86.87747205,411.7706205,-0.028000519,5.025901975,0,0,0,0
 07/20  07:00:00,22.3125,24.17927467,85.71514398,411.7702267,-0.095086938,5.191796391,0,0,0,0
 07/20  08:00:00,22.7625,26.11452016,75.99758648,411.7700776,0.120311429,5.941661359,0.383618639,0,0,0
 07/20  09:00:00,24.225,27.25520104,73.69927166,411.7700187,0.444744262,9.165332291,0.383618639,0,0,0
 07/20  10:00:00,25.9,28.50848949,77.10960617,626.6950957,0.685791328,15.10513465,0.383618639,0,0,0
 07/20  11:00:00,27.375,28.90760451,81.29402714,726.8892333,0.863985505,20.76720863,0.383618639,0,0,0
 07/20  12:00:00,28.5875,29.29626687,81.69623138,735.5532398,0.961467253,24.53779496,0.383618639,0,0,0
 07/20  13:00:00,29.625,29.48372695,79.77588553,683.864512,1.008767572,26.49068562,0.383618639,0,0,0
 07/20  14:00:00,30.625,29.82531041,77.69966471,671.5232824,1.05181432,28.35822911,0.383618639,0,0,0
 07/20  15:00:00,31.625,30.15900936,76.3498457,681.4840639,1.120523514,31.46617828,0.383618639,0,0,0
 07/20  16:00:00,32.625,30.60917416,75.93975652,744.4241215,1.214141191,35.95537203,0.383618639,0,0,0
 07/20  17:00:00,33.3125,30.77910008,75.69014115,741.1009713,1.278107923,39.14873322,0.383618639,0,0,0
 07/20  18:00:00,33.375,30.71838571,73.9270376,641.0243082,1.280846392,39.28955251,0.383618639,0,0,0
 07/20  19:00:00,32.925,30.55300969,71.43510819,528.4526279,1.238637564,37.1607162,0.383618639,0,0,0
 07/20  20:00:00,32.1375,30.33568032,69.52995715,452.7276397,0.135525694,5.386957514,0.383618639,0,0,0
 07/20  21:00:00,31.175,30.08502312,68.88338322,422.8284995,0.083949041,5.148914039,0.383618639,0,0,0
 07/20  22:00:00,30.175,29.87649277,68.64647982,414.7501544,0.049187323,5.052417719,0.383618639,0,0,0
 07/20  23:00:00,29.175,29.62671562,69.24360325,412.5715318,0.01173724,5.004742775,0.383618639,0,0,0
 07/20  24:00:00,28.175,27.69603832,77.65399054,412.0392826,-0.199884886,6.197764272,0,0,0,0
