日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 11/05  24:00:00,14.1125,18.49475309,60.5967782,410.3947088,-1.834119254,68.65067931,0,0,0,0
 11/06  01:00:00,13.8125,18.00606145,63.6983064,410.312889,-0.954765342,24.25518755,0,0,0,0
 11/06  02:00:00,13.575,17.89385276,65.43342069,410.2855487,-0.972543784,24.97825048,0,0,0,0
 11/06  03:00:00,13.375,17.80100026,67.21770783,410.2756347,-0.985026,25.49365017,0,0,0,0
 11/06  04:00:00,13.1125,17.69600439,68.93732841,410.272041,-0.998675888,26.0643285,0,0,0,0
 11/06  05:00:00,12.8125,17.57969784,70.11957798,410.2707387,-1.016491883,26.81975731,0,0,0,0
 11/06  06:00:00,12.5125,17.46383409,70.50589839,410.2702672,-1.038068481,27.75049227,0,0,0,0
 11/06  07:00:00,12.275,17.35833369,70.4464073,410.2700966,-1.061842096,28.79549338,0,0,0,0
 11/06  08:00:00,12.1375,18.45326056,64.48768567,410.2700293,-0.966784569,24.84120413,0.863141937,0,0,0
 11/06  09:00:00,12.35,18.7633057,61.48611737,410.2700064,-0.889878917,21.71973444,0.863141937,0,0,0
 11/06  10:00:00,12.875,20.4622013,57.31609254,610.3679976,-0.70939984,15.86692615,0.863141937,0,0,0
 11/06  11:00:00,13.5375,20.82151214,55.75746631,700.2643872,-0.573776135,11.89869928,0.863141937,0,0,0
 11/06  12:00:00,14.3,21.14332878,52.11016302,703.5903486,-0.546839184,11.26327674,0.863141937,0,0,0
 11/06  13:00:00,15.1625,21.20508175,47.96594891,652.5472443,-0.535688123,11.00660983,0.863141937,0,0,0
 11/06  14:00:00,16.25,21.75371009,43.89818624,643.1596095,-0.485416932,9.937813965,0.863141937,0,0,0
 11/06  15:00:00,17.575,22.3073316,41.77616231,653.2817922,-0.402307054,8.384855069,0.863141937,0,0,0
 11/06  16:00:00,18.7875,23.03151346,41.74308325,711.5228329,-0.293444448,6.81749457,0.863141937,0,0,0
 11/06  17:00:00,19.0125,22.9724752,42.89986555,706.6454608,-0.262202487,6.4310405,0.863141937,0,0,0
 11/06  18:00:00,18.4,22.42422088,43.04207124,613.4021055,-0.323552563,7.19895086,0.863141937,0,0,0
 11/06  19:00:00,17.5375,21.78858119,43.63197437,510.2017985,-0.421942269,8.734441462,0.863141937,0,0,0
 11/06  20:00:00,16.7,21.26254038,45.03383667,441.643447,-1.508436984,51.35974144,0.863141937,0,0,0
 11/06  21:00:00,16.15,20.99422587,47.06402139,417.5897629,-1.549975922,53.62016431,0.863141937,0,0,0
 11/06  22:00:00,16,20.90778346,49.40335047,411.9770391,-1.555651281,53.92942736,0.863141937,0,0,0
 11/06  23:00:00,15.875,20.86741143,51.5123513,410.6679663,-1.547131644,53.46516679,0.863141937,0,0,0
 11/06  24:00:00,15.425,19.1875687,58.21576681,410.3944582,-1.698464737,61.59341142,0,0,0,0
 11/07  01:00:00,14.825,18.47056543,60.5335207,410.312634,-0.862515141,20.7053108,0,0,0,0
 11/07  02:00:00,14.2875,18.26988586,60.51373154,410.2854739,-0.903331345,22.23306488,0,0,0,0
 11/07  03:00:00,13.975,18.13624541,60.74040233,410.2756114,-0.932725105,23.37498977,0,0,0,0
 11/07  04:00:00,13.8375,18.05930045,61.46688328,410.2720344,-0.94868354,24.00979022,0,0,0,0
 11/07  05:00:00,13.55,17.95535342,62.62208609,410.2707374,-0.963063326,24.59117456,0,0,0,0
 11/07  06:00:00,13.2125,17.82821904,63.89751496,410.270267,-0.983365925,25.42502091,0,0,0,0
 11/07  07:00:00,12.9125,17.70982268,65.08383373,410.2700966,-1.002543702,26.22754184,0,0,0,0
 11/07  08:00:00,12.8,18.82742807,61.23591443,410.2700301,-0.900886362,22.25368945,0.863141937,0,0,0
 11/07  09:00:00,12.9875,19.17351382,60.75442391,410.2700064,-0.804086597,18.633451,0.863141937,0,0,0
 11/07  10:00:00,13.35,20.80504078,59.08530417,610.3267725,-0.620801777,13.36375085,0.863141937,0,0,0
 11/07  11:00:00,13.75,21.05496383,60.27210199,700.0795134,-0.489235372,10.0027723,0.863141937,0,0,0
 11/07  12:00:00,14.15,21.21465726,59.31753141,703.2569018,-0.476406464,9.741253723,0.863141937,0,0,0
 11/07  13:00:00,14.4875,21.03646654,58.10486397,652.0921457,-0.492104673,10.06665811,0.863141937,0,0,0
 11/07  14:00:00,14.725,21.22799199,56.18675412,642.5586768,-0.488886962,9.995635855,0.863141937,0,0,0
 11/07  15:00:00,14.8625,21.33590711,55.1063318,652.3832722,-0.471896798,9.65026847,0.863141937,0,0,0
 11/07  16:00:00,14.8375,21.67260222,54.89224587,711.8630084,-0.429898341,8.863948736,0.863141937,0,0,0
 11/07  17:00:00,14.6125,21.41302196,55.85895364,704.8178278,-0.437424922,8.997435046,0.863141937,0,0,0
 11/07  18:00:00,14.3125,20.79778937,56.75904748,611.9090277,-0.516508608,10.60812382,0.863141937,0,0,0
 11/07  19:00:00,13.95,20.15551404,58.19319336,509.3621389,-0.613761084,12.92647459,0.863141937,0,0,0
 11/07  20:00:00,13.55,19.62078766,59.85109423,441.2999324,-1.708309664,62.1922749,0.863141937,0,0,0
 11/07  21:00:00,13.2125,19.39122682,60.99138248,417.4778359,-1.754368977,64.63905429,0.863141937,0,0,0
 11/07  22:00:00,12.975,19.26333988,62.08032378,411.943941,-1.774441997,65.69200566,0.863141937,0,0,0
 11/07  23:00:00,12.8375,19.17831981,62.67645948,410.6586663,-1.788178039,66.4075739,0.863141937,0,0,0
 11/07  24:00:00,12.8,17.94825744,67.62132317,410.3903176,-1.917144074,72.77703556,0,0,0,0
 11/08  01:00:00,12.8,17.60927421,69.03498804,410.3112546,-1.014675443,26.74222421,0,0,0,0
 11/08  02:00:00,12.8,17.55452146,69.25549113,410.2849248,-1.03078785,27.43407575,0,0,0,0
 11/08  03:00:00,12.8,17.5120889,69.42752248,410.2754003,-1.042922471,27.9615963,0,0,0,0
 11/08  04:00:00,12.8,17.47349957,69.76774165,410.2719543,-1.053509382,28.42626966,0,0,0,0
 11/08  05:00:00,12.7375,17.42142905,70.5781767,410.2707074,-1.063586834,28.8723901,0,0,0,0
 11/08  06:00:00,12.7,17.37013878,71.59345021,410.270256,-1.073933882,29.33410741,0,0,0,0
 11/08  07:00:00,12.6375,17.3190746,72.30255213,410.2700927,-1.083207365,29.75126,0,0,0,0
 11/08  08:00:00,12.6,18.48492069,67.2162238,410.2700289,-0.974966574,25.19027282,0.863141937,0,0,0
 11/08  09:00:00,12.7875,18.84320949,65.47815299,410.2700062,-0.879763435,21.34020881,0.863141937,0,0,0
 11/08  10:00:00,13.275,20.49802506,62.10899077,609.6907341,-0.699039287,15.5561171,0.863141937,0,0,0
 11/08  11:00:00,13.9375,20.83099005,62.14193782,700.3507407,-0.561520198,11.60428672,0.863141937,0,0,0
 11/08  12:00:00,14.7625,21.14374219,60.01667709,703.6967373,-0.531537418,10.915436,0.863141937,0,0,0
 11/08  13:00:00,15.5375,21.1448981,57.65225885,652.6400264,-0.522583451,10.71488666,0.863141937,0,0,0
 11/08  14:00:00,16.2375,21.50231008,54.941123,643.1741113,-0.4965295,10.15810497,0.863141937,0,0,0
 11/08  15:00:00,16.8125,21.76402365,53.5511828,653.1345347,-0.454746163,9.317667387,0.863141937,0,0,0
 11/08  16:00:00,17.125,22.20220359,53.12303872,712.8374407,-0.394492142,8.255546887,0.863141937,0,0,0
 11/08  17:00:00,17.075,22.04786044,54.03202217,705.9683233,-0.382948547,8.05699097,0.863141937,0,0,0
 11/08  18:00:00,16.6875,21.51133112,54.58418485,612.8490226,-0.446096685,9.176124033,0.863141937,0,0,0
 11/08  19:00:00,16.125,20.92431449,55.36029366,507.701112,-0.538092419,11.07762866,0.863141937,0,0,0
 11/08  20:00:00,15.4625,20.44491314,56.76852913,441.52055,-1.618490384,57.34954396,0.863141937,0,0,0
 11/08  21:00:00,14.825,20.11439093,58.12939206,417.5482017,-1.672278313,60.26178004,0.863141937,0,0,0
 11/08  22:00:00,14.2875,19.82656904,59.34659433,411.9640783,-1.712882726,62.43924734,0.863141937,0,0,0
 11/08  23:00:00,13.9125,19.60227802,60.08165163,410.6641633,-1.749061128,64.3592457,0.863141937,0,0,0
 11/08  24:00:00,13.675,18.13568068,65.73412837,410.3922828,-1.902779711,72.04914166,0,0,0,0
 11/09  01:00:00,13.5375,17.69718635,67.12032969,410.3120328,-1.023311274,27.11244609,0,0,0,0
 11/09  02:00:00,13.4375,17.61896236,66.97412989,410.2852379,-1.044179038,28.01678608,0,0,0,0
 11/09  03:00:00,13.3375,17.55409573,66.77216638,410.2755235,-1.060860453,28.75156282,0,0,0,0
 11/09  04:00:00,13.2375,17.49048422,66.59049743,410.2720019,-1.077230949,29.48229304,0,0,0,0
 11/09  05:00:00,13.1375,17.42942005,66.58763454,410.2707255,-1.092365123,30.16613722,0,0,0,0
 11/09  06:00:00,13.0375,17.3703397,66.74764549,410.2702629,-1.105639721,30.77250022,0,0,0,0
 11/09  07:00:00,12.9375,17.30966107,66.71474158,410.2700952,-1.12029557,31.44898252,0,0,0,0
 11/09  08:00:00,12.9,18.51773856,61.56618442,410.2700297,-1.010523786,26.68168511,0.863141937,0,0,0
 11/09  09:00:00,13.0875,18.90296754,60.12344686,410.2700064,-0.909415112,22.46567359,0.863141937,0,0,0
 11/09  10:00:00,13.45,20.50930008,58.08787129,609.8125475,-0.728794878,16.44370219,0.863141937,0,0,0
 11/09  11:00:00,13.7875,20.71352628,59.33020812,700.6338386,-0.604466787,12.66446343,0.863141937,0,0,0
 11/09  12:00:00,14.0875,20.84243749,58.62443685,703.8894856,-0.594078151,12.39964032,0.863141937,0,0,0
 11/09  13:00:00,14.325,20.62708177,57.77295654,652.6718546,-0.61334681,12.89873086,0.863141937,0,0,0
 11/09  14:00:00,14.525,20.80161442,56.2875253,643.0565594,-0.61152823,12.84643787,0.863141937,0,0,0
 11/09  15:00:00,14.725,20.93072845,55.39933521,652.8742696,-0.589928981,12.29511439,0.863141937,0,0,0
 11/09  16:00:00,14.925,21.34537433,54.73313785,712.4524438,-0.539182876,11.09746875,0.863141937,0,0,0
 11/09  17:00:00,15.0625,21.21956663,55.07635409,705.5713168,-0.529775998,10.87451356,0.863141937,0,0,0
 11/09  18:00:00,15.0375,20.74143683,55.10105368,612.6194617,-0.590077776,12.32158179,0.863141937,0,0,0
 11/09  19:00:00,14.875,20.24731445,54.92889001,507.6368269,-0.673513699,14.54891404,0.863141937,0,0,0
 11/09  20:00:00,14.6125,19.89113191,55.04808797,441.5243026,-1.743282043,64.05186625,0.863141937,0,0,0
 11/09  21:00:00,14.25,19.66872554,55.77190135,417.5592325,-1.782829428,66.12878792,0.863141937,0,0,0
 11/09  22:00:00,13.85,19.4592012,56.99556591,411.9695453,-1.812347057,67.6555078,0.863141937,0,0,0
 11/09  23:00:00,13.5125,19.27033187,58.36244999,410.6661153,-1.838829456,69.00708944,0.863141937,0,0,0
 11/09  24:00:00,13.15,17.8024445,64.70034635,410.3929596,-1.989417054,76.11288124,0,0,0,0
 11/10  01:00:00,12.75,17.30406525,67.28382188,410.3122274,-1.112866522,31.10635915,0,0,0,0
 11/10  02:00:00,12.4125,17.15489762,68.52716376,410.2852845,-1.140826852,32.40881346,0,0,0,0
 11/10  03:00:00,12.1125,17.02775464,69.49385921,410.2755287,-1.163407246,33.47958533,0,0,0,0
 11/10  04:00:00,11.8125,16.90593472,69.80762575,410.2719983,-1.187216478,34.62578831,0,0,0,0
 11/10  05:00:00,11.575,16.79859415,69.54973215,410.2707218,-1.2117873,35.82612854,0,0,0,0
 11/10  06:00:00,11.375,16.7035059,68.69295262,410.2702606,-1.236564603,37.05382922,0,0,0,0
 11/10  07:00:00,11.175,16.61040588,67.44296693,410.270094,-1.262224405,38.34245983,0,0,0,0
 11/10  08:00:00,11.1,17.75744909,60.89799025,410.2700293,-1.164470559,33.61428368,0.863141937,0,0,0
 11/10  09:00:00,11.35,18.09102854,58.24560367,410.2700063,-1.078667951,29.54676099,0.863141937,0,0,0
 11/10  10:00:00,11.9375,19.75408187,55.50959497,609.7218058,-0.897250686,22.27078325,0.863141937,0,0,0
 11/10  11:00:00,12.7625,20.12651862,56.63239828,700.4899784,-0.749855168,16.8422525,0.863141937,0,0,0
 11/10  12:00:00,13.6625,20.48052126,56.60421571,703.8836032,-0.701853589,15.36801408,0.863141937,0,0,0
 11/10  13:00:00,14.5625,20.53164562,56.89084222,652.8124756,-0.668792098,14.39970163,0.863141937,0,0,0
 11/10  14:00:00,15.275,20.94138789,56.44115591,643.2703417,-0.612426063,12.87671415,0.863141937,0,0,0
 11/10  15:00:00,15.8125,21.18626799,56.46317638,653.1586641,-0.566284063,11.71926251,0.863141937,0,0,0
 11/10  16:00:00,16.125,21.68177108,56.5542564,712.7841481,-0.485264796,9.941033596,0.863141937,0,0,0
 11/10  17:00:00,16.2,21.60052802,56.96317891,705.85533,-0.458668668,9.393013141,0.863141937,0,0,0
 11/10  18:00:00,16.075,21.12581048,56.60469986,612.7954117,-0.519478016,10.66832172,0.863141937,0,0,0
 11/10  19:00:00,15.6875,20.56635163,56.00830407,507.7156407,-0.618755746,13.05541828,0.863141937,0,0,0
 11/10  20:00:00,15.125,20.1164353,55.82091223,441.5456707,-1.705426546,62.03855417,0.863141937,0,0,0
 11/10  21:00:00,14.4,19.76719644,55.72581382,417.5608279,-1.764624803,65.1757718,0.863141937,0,0,0
 11/10  22:00:00,13.6625,19.38349234,55.97796487,411.9684223,-1.82416988,68.25849089,0.863141937,0,0,0
 11/10  23:00:00,12.9,18.99969916,56.56407289,410.6654351,-1.881960778,71.16299978,0.863141937,0,0,0
 11/10  24:00:00,12.1625,17.49050068,61.65424796,410.3925188,-2.053841813,78.94923328,0,0,0,0
 11/11  01:00:00,11.525,16.95704605,63.42617752,410.3119424,-1.184414821,34.49165825,0,0,0,0
 11/11  02:00:00,10.9875,16.75671802,64.14942455,410.2851271,-1.22334358,36.39721361,0,0,0,0
 11/11  03:00:00,10.4875,16.57884874,65.04997438,410.2754497,-1.254990243,37.97769191,0,0,0,0
 11/11  04:00:00,10.05,16.41783232,65.3247779,410.2719609,-1.285963646,39.54952794,0,0,0,0
 11/11  05:00:00,9.7125,16.27852174,65.10768434,410.2707049,-1.317745076,41.18542266,0,0,0,0
 11/11  06:00:00,9.475,16.16548056,65.18656241,410.2702533,-1.344154485,42.56088223,0,0,0,0
 11/11  07:00:00,9.275,16.06886366,65.00012594,410.270091,-1.36638964,43.72958403,0,0,0,0
 11/11  08:00:00,9.2,17.2334022,59.61231871,410.2700275,-1.26031455,38.32031561,0.863141937,0,0,0
 11/11  09:00:00,9.7625,17.59710614,58.94410333,410.270006,-1.164952851,33.55467586,0.863141937,0,0,0
 11/11  10:00:00,10.725,19.36641141,57.75277585,609.5558008,-0.957777304,24.66798077,0.863141937,0,0,0
 11/11  11:00:00,11.6,19.75648166,58.71906703,699.9941523,-0.793579306,18.27659524,0.863141937,0,0,0
 11/11  12:00:00,12.4625,20.04605025,56.7444817,703.3149799,-0.7652957,17.34172181,0.863141937,0,0,0
 11/11  13:00:00,13.425,20.07659941,54.36466658,652.3309115,-0.755858411,17.03571758,0.863141937,0,0,0
 11/11  14:00:00,14.7375,20.66268087,51.33427926,643.0226582,-0.703662187,15.43349241,0.863141937,0,0,0
 11/11  15:00:00,16.675,21.38867582,50.50972801,653.2859834,-0.596220583,12.48041734,0.863141937,0,0,0
 11/11  16:00:00,18.6875,22.36760947,51.93121369,711.759377,-0.43922369,9.084479734,0.863141937,0,0,0
 11/11  17:00:00,19.275,22.50330031,54.4316443,706.997047,-0.350808785,7.561077494,0.863141937,0,0,0
 11/11  18:00:00,18.825,22.033024,54.91488,613.6811918,-0.394601406,8.26094874,0.863141937,0,0,0
 11/11  19:00:00,18.1625,21.49239094,54.91836681,508.1818602,-0.4799158,9.828357311,0.863141937,0,0,0
 11/11  20:00:00,17.3375,21.03530924,55.61580438,441.7345079,-1.557158895,54.01171272,0.863141937,0,0,0
 11/11  21:00:00,16.4375,20.68783996,56.45334773,417.6196597,-1.61123389,56.9559907,0.863141937,0,0,0
 11/11  22:00:00,15.6625,20.37549305,57.30271631,411.9845338,-1.656804892,59.42680671,0.863141937,0,0,0
 11/11  23:00:00,15.025,20.09670579,58.07795234,410.6695828,-1.697860174,61.63629209,0.863141937,0,0,0
 11/11  24:00:00,14.4875,18.36255404,64.72581459,410.3941605,-1.876222843,70.70657512,0,0,0,0
 11/12  01:00:00,14.05,17.72396562,67.32149261,410.3127743,-1.030696504,27.4318378,0,0,0,0
 11/12  02:00:00,13.7125,17.58148151,67.78319071,410.2855291,-1.05946803,28.69024979,0,0,0,0
 11/12  03:00:00,13.475,17.47734184,68.1585339,410.2756345,-1.081079778,29.65556189,0,0,0,0
 11/12  04:00:00,13.3375,17.40311262,68.75986805,410.2720438,-1.09646416,30.35269297,0,0,0,0
 11/12  05:00:00,13.2375,17.34365146,69.51611055,410.2707413,-1.107994731,30.88060741,0,0,0,0
 11/12  06:00:00,13.2,17.30245076,70.28987852,410.2702688,-1.115914982,31.24576716,0,0,0,0
 11/12  07:00:00,13.2,17.27568228,70.83694385,410.2700975,-1.121782409,31.51772967,0,0,0,0
 11/12  08:00:00,13.2,18.55645321,65.81207377,410.2700304,-0.999080127,26.21432197,0.863141937,0,0,0
 11/12  09:00:00,13.3875,18.98304919,64.40753565,410.2700065,-0.887374066,21.62624632,0.863141937,0,0,0
 11/12  10:00:00,13.6875,20.57394061,62.22148617,609.6798246,-0.705327733,15.72130242,0.863141937,0,0,0
 11/12  11:00:00,13.925,20.71961148,63.53283173,700.2496061,-0.589753281,12.29335383,0.863141937,0,0,0
 11/12  12:00:00,14.125,20.8130506,62.5850261,703.4133126,-0.586511775,12.21024491,0.863141937,0,0,0
 11/12  13:00:00,14.325,20.58455038,61.89122675,652.2019459,-0.60802695,12.76093996,0.863141937,0,0,0
 11/12  14:00:00,14.5875,20.78047474,60.45370229,642.6430017,-0.603218113,12.63346273,0.863141937,0,0,0
 11/12  15:00:00,15.0125,20.97968004,59.84700934,652.5090549,-0.571882177,11.85305628,0.863141937,0,0,0
 11/12  16:00:00,15.6375,21.51066386,59.80378511,710.4094073,-0.501255173,10.27577837,0.863141937,0,0,0
 11/12  17:00:00,16.0875,21.52332948,61.10066016,705.3510632,-0.460894203,9.435159487,0.863141937,0,0,0
 11/12  18:00:00,16.0125,21.07542135,61.46643011,612.4054819,-0.507969928,10.41741571,0.863141937,0,0,0
 11/12  19:00:00,15.4625,20.48705956,60.45230241,507.4378695,-0.604955792,12.70069401,0.863141937,0,0,0
 11/12  20:00:00,14.6375,19.92901204,58.96543784,441.3950791,-1.711466258,62.35789155,0.863141937,0,0,0
 11/12  21:00:00,13.8,19.4713385,57.71546293,417.5041108,-1.798910473,66.95832281,0.863141937,0,0,0
 11/12  22:00:00,13.1875,19.1104614,56.91187512,411.9510578,-1.868541564,70.49741126,0.863141937,0,0,0
 11/12  23:00:00,12.8125,18.89648242,56.48320075,410.6606401,-1.912410066,72.65601906,0.863141937,0,0,0
 11/12  24:00:00,12.6375,17.55837365,61.0518191,410.3910242,-2.058278909,79.16185315,0,0,0,0
 11/13  01:00:00,12.6625,17.19786321,62.88522597,410.3115358,-1.161115347,33.36973834,0,0,0,0
 11/13  02:00:00,12.7,17.15745524,63.90974306,410.2850437,-1.170435998,33.8155912,0,0,0,0
 11/13  03:00:00,12.7,17.118055,65.2590414,410.2754501,-1.176917677,34.12725139,0,0,0,0
 11/13  04:00:00,12.6375,17.06838934,66.75378684,410.2719746,-1.182689736,34.40594351,0,0,0,0
 11/13  05:00:00,12.475,16.99437636,68.29470711,410.2707153,-1.191909034,34.853132,0,0,0,0
 11/13  06:00:00,12.2125,16.89430261,69.55373135,410.270259,-1.205506351,35.51735209,0,0,0,0
 11/13  07:00:00,12.0375,16.80577424,70.10763193,410.2700937,-1.224050327,36.43126006,0,0,0,0
 11/13  08:00:00,11.9375,17.96057761,64.82276856,410.2700292,-1.117366401,31.40743335,0.863141937,0,0,0
 11/13  09:00:00,12.15,18.30391579,62.25612383,410.2700063,-1.028515001,27.33589637,0.863141937,0,0,0
 11/13  10:00:00,12.8,20.02749301,58.14588824,609.8663855,-0.843695265,20.30645222,0.863141937,0,0,0
 11/13  11:00:00,13.725,20.47172611,56.92089796,700.8952501,-0.693415382,15.11152127,0.863141937,0,0,0
 11/13  12:00:00,14.9125,20.95216866,53.53693754,704.4262588,-0.636967037,13.52987259,0.863141937,0,0,0
 11/13  13:00:00,16.275,21.21730985,49.22957505,653.4488475,-0.58910153,12.27506324,0.863141937,0,0,0
 11/13  14:00:00,17.8,21.81814332,44.71158289,644.1058631,-0.53942929,11.09905197,0.863141937,0,0,0
 11/13  15:00:00,19.4625,22.39706005,41.36314679,654.4037419,-0.46789607,9.580801602,0.863141937,0,0,0
 11/13  16:00:00,20.85,23.1432311,39.53178684,712.9273248,-0.365992498,7.816252938,0.863141937,0,0,0
 11/13  17:00:00,21.1125,23.1802092,38.65705017,708.2556932,-0.321781799,7.154389237,0.863141937,0,0,0
 11/13  18:00:00,20.4375,22.69858298,36.7142317,614.7616105,-0.377472347,7.986485505,0.863141937,0,0,0
 11/13  19:00:00,19.4125,22.0897901,35.15260992,508.8383301,-0.475611869,9.747326749,0.863141937,0,0,0
 11/13  20:00:00,18.125,21.50249651,35.28437658,442.030844,-1.570805391,54.75501031,0.863141937,0,0,0
 11/13  21:00:00,16.7875,20.99950077,36.895666,417.7206763,-1.64291915,58.67499373,0.863141937,0,0,0
 11/13  22:00:00,15.55,20.50647788,39.30933257,412.0142452,-1.703802812,61.95314347,0.863141937,0,0,0
 11/13  23:00:00,14.475,20.01033444,42.1710347,410.6776203,-1.764357929,65.16174281,0.863141937,0,0,0
 11/13  24:00:00,13.5375,18.17358167,49.02850549,410.3969737,-1.957905007,74.61313314,0,0,0,0
 11/14  01:00:00,12.7625,17.51569452,52.9507105,410.3135,-1.106896646,30.83222365,0,0,0,0
 11/14  02:00:00,12.0625,17.27241753,55.74038574,410.2857303,-1.141539447,32.44296271,0,0,0,0
 11/14  03:00:00,11.3625,17.04055528,57.91361876,410.2756782,-1.175185927,34.04529326,0,0,0,0
 11/14  04:00:00,10.725,16.82259197,59.43449009,410.2720461,-1.210770054,35.77681125,0,0,0,0
 11/14  05:00:00,10.125,16.61826587,60.0938176,410.2707361,-1.247152446,37.58427462,0,0,0,0
 11/14  06:00:00,9.5875,16.42867966,59.8808028,410.2702644,-1.285517109,39.52711546,0,0,0,0
 11/14  07:00:00,9.2125,16.27666037,58.91153151,410.2700949,-1.322551097,41.43494111,0,0,0,0
 11/14  08:00:00,9.0375,17.38047121,52.95551323,410.2700286,-1.230182499,36.80548124,0.863141937,0,0,0
 11/14  09:00:00,9.9375,17.79560821,50.37160489,410.2700063,-1.144092681,32.56492297,0.863141937,0,0,0
 11/14  10:00:00,11.6875,19.73186748,48.5276456,605.0189658,-0.92500661,23.38604109,0.863141937,0,0,0
 11/14  11:00:00,13.3375,20.47564304,48.89613401,700.7676807,-0.719582762,15.89893658,0.863141937,0,0,0
 11/14  12:00:00,14.7125,21.028306,46.66890855,704.3102586,-0.644130604,13.72402189,0.863141937,0,0,0
 11/14  13:00:00,15.95,21.22847464,43.41483013,653.3250329,-0.602755347,12.61972395,0.863141937,0,0,0
 11/14  14:00:00,17.2125,21.81034471,40.27356144,643.909561,-0.540639585,11.13296802,0.863141937,0,0,0
 11/14  15:00:00,18.575,22.35421135,39.27990579,654.0678566,-0.454130286,9.317355502,0.863141937,0,0,0
 11/14  16:00:00,19.7875,23.07254161,41.10381748,712.4095519,-0.334857679,7.37259625,0.863141937,0,0,0
