Date/Time,环境: 现场室外空气干球温度 [C](Hourly),热区: 空间102: 区域平均气温 [C](Hourly),热区: 空间102: 区域空气相对湿度[%](Hourly),热区: 空间102: 区域空气二氧化碳浓度 [ppm](Hourly),区域热舒适吸管模型 pmv [](Hourly),区域热舒适吸血鬼模型 ppd [%](Hourly),电源风扇: 风扇电能 [KWH](Hourly),热区: 空间102 vrf 供应风扇: 风扇电能 [KWH](Hourly),Vrf 热泵: vrf 热泵冷却电能 [KWH](Hourly),Vrf 热泵: vrf 热泵加热电能[KWH](Hourly),热回收: 热交换器电能 [KWH](Hourly) 
 12/02  15:00:00,9.55,18.6668466,44.63810294,711.9292956,-0.289261441,6.739024202,0.09590466,0,0,0,0
 12/02  16:00:00,9.95,19.18745631,44.8043145,775.4983567,-0.238472826,6.193505515,0.09590466,0,0,0,0
 12/02  17:00:00,10.0375,19.04019246,46.06836885,777.3546095,-0.222289784,6.02763287,0.09590466,0,0,0,0
 12/02  18:00:00,9.875,18.3865378,46.46736776,676.2536537,-0.28140997,6.665279893,0.09590466,0,0,0,0
 12/02  19:00:00,9.675,17.7596682,46.25286817,553.5747864,-0.361590323,7.734729974,0.09590466,0,0,0,0
 12/02  20:00:00,9.475,17.36529863,46.07268608,465.1343667,-1.386986923,44.82117374,0.09590466,0,0,0,0
 12/02  21:00:00,9.3375,17.23758297,46.08061638,428.2787148,-1.41270424,46.19011748,0.09590466,0,0,0,0
 12/02  22:00:00,9.3,17.19867045,46.56811159,416.8728661,-1.418706108,46.51125499,0.09590466,0,0,0,0
 12/02  23:00:00,9.3,17.18507604,47.14002848,413.3426455,-1.419505152,46.55405042,0.09590466,0,0,0,0
 12/02  24:00:00,9.2375,15.56082956,52.67206133,412.3217507,-1.539526712,53.06074628,0,0,0,0,0
 12/03  01:00:00,9.075,15.08912026,54.21937452,411.9512776,-0.674630109,14.56539518,0,0,0,0,0
 12/03  02:00:00,8.875,14.98029045,54.40362133,411.8288681,-0.692879977,15.09503535,0,0,0,0,0
 12/03  03:00:00,8.675,14.87826969,54.42034156,411.7847858,-0.710409763,15.61742869,0,0,0,0,0
 12/03  04:00:00,8.475,14.7808344,54.57419294,411.7689173,-0.726459174,16.10732178,0,0,0,0,0
 12/03  05:00:00,8.2125,14.67136107,54.90710613,411.7632068,-0.742633002,16.6123902,0,0,0,0,0
 12/03  06:00:00,7.975,14.56584424,55.30537994,411.7611526,-0.758787511,17.12777244,0,0,0,0,0
 12/03  07:00:00,7.8375,14.48644902,55.77992002,411.7604141,-0.771841049,17.55239432,0,0,0,0,0
 12/03  08:00:00,7.675,15.94119708,51.28613605,411.7601467,-0.667337454,14.47572388,0.09590466,0,0,0,0
 12/03  09:00:00,7.6,16.30708604,50.60435861,411.7600424,-0.579007555,12.02468346,0.09590466,0,0,0,0
 12/03  10:00:00,7.475,17.92819124,49.27951266,628.6931122,-0.445431724,9.30179822,0.09590466,0,0,0,0
 12/03  11:00:00,7.3375,17.97704189,51.68069205,753.3896479,-0.357363299,7.661293545,0.09590466,0,0,0,0
 12/03  12:00:00,7.3,17.94709726,52.33656426,768.8672772,-0.366294582,7.793035768,0.09590466,0,0,0,0
 12/03  13:00:00,7.3625,17.56435607,53.11840609,718.9856887,-0.392745161,8.22145113,0.09590466,0,0,0,0
 12/03  14:00:00,7.525,17.68933346,52.72832716,701.8429424,-0.399048042,8.319697731,0.09590466,0,0,0,0
 12/03  15:00:00,7.725,17.8180344,53.03362436,711.0807641,-0.378579156,7.984874646,0.09590466,0,0,0,0
 12/03  16:00:00,7.8625,18.3078728,53.09043122,774.3988064,-0.332284351,7.308509348,0.09590466,0,0,0,0
 12/03  17:00:00,7.9625,18.14122638,54.13991526,776.0066216,-0.320295289,7.135609132,0.09590466,0,0,0,0
 12/03  18:00:00,8,17.49394115,54.60854887,675.1145055,-0.381847211,8.058873176,0.09590466,0,0,0,0
 12/03  19:00:00,8,16.92521724,54.19275463,552.835932,-0.459108265,9.412542792,0.09590466,0,0,0,0
 12/03  20:00:00,8,16.59310117,53.46149581,464.7564952,-1.482195629,49.9346272,0.09590466,0,0,0,0
 12/03  21:00:00,8,16.52428281,52.75448384,428.1176347,-1.503499313,51.09028116,0.09590466,0,0,0,0
 12/03  22:00:00,8,16.49973692,52.29988587,416.8100213,-1.511643156,51.53298653,0.09590466,0,0,0,0
 12/03  23:00:00,8.0625,16.49824919,52.05347481,413.3193995,-1.515778611,51.75791484,0.09590466,0,0,0,0
 12/03  24:00:00,8.1,14.91076275,57.47542479,412.312412,-1.636809619,58.3239202,0,0,0,0,0
 12/04  01:00:00,8.1,14.47750387,59.24236291,411.9477691,-0.76880109,17.45304303,0,0,0,0,0
 12/04  02:00:00,8.1,14.41543751,59.73745209,411.8275367,-0.780803236,17.84815863,0,0,0,0,0
 12/04  03:00:00,8.0375,14.35590791,59.94460439,411.7842935,-0.790928729,18.18660014,0,0,0,0,0
 12/04  04:00:00,7.9375,14.28562017,59.95948209,411.7687374,-0.803806692,18.62322748,0,0,0,0,0
 12/04  05:00:00,7.775,14.20490456,59.97775441,411.7631419,-0.817244061,19.08630015,0,0,0,0,0
 12/04  06:00:00,7.6375,14.12715242,60.00366528,411.7611294,-0.83114733,19.57332256,0,0,0,0,0
 12/04  07:00:00,7.475,14.04582689,59.86829653,411.7604059,-0.845146945,20.07210442,0,0,0,0,0
 12/04  08:00:00,7.4,15.53157989,54.00024109,411.7601439,-0.742500608,16.73003106,0.09590466,0,0,0,0
 12/04  09:00:00,7.4625,15.96056378,52.2681466,411.7600416,-0.649025339,13.84582952,0.09590466,0,0,0,0
 12/04  10:00:00,7.75,17.69234812,50.10427847,628.8704654,-0.507548968,10.56665562,0.09590466,0,0,0,0
 12/04  11:00:00,8.275,17.9486425,52.23331152,754.1658929,-0.39762776,8.295074669,0.09590466,0,0,0,0
 12/04  12:00:00,9,18.17985472,52.80180665,770.2379372,-0.375283631,7.935627788,0.09590466,0,0,0,0
 12/04  13:00:00,9.8,18.06538826,53.56172216,719.1419859,-0.367009011,7.806018531,0.09590466,0,0,0,0
 12/04  14:00:00,10.5375,18.40717852,53.05272832,703.8209358,-0.341520963,7.431214225,0.09590466,0,0,0,0
 12/04  15:00:00,11.1125,18.66003979,52.90249114,713.2855993,-0.303097823,6.910732,0.09590466,0,0,0,0
 12/04  16:00:00,11.425,19.15458172,52.10944492,776.9710359,-0.251374798,6.321867092,0.09590466,0,0,0,0
 12/04  17:00:00,11.4375,19.00080957,51.37288745,778.8956779,-0.245931091,6.258690939,0.09590466,0,0,0,0
 12/04  18:00:00,11.2125,18.40422029,49.21894456,677.5739752,-0.311502134,7.039937052,0.09590466,0,0,0,0
 12/04  19:00:00,10.9125,17.80679033,45.88340475,554.4410569,-0.399562287,8.34310325,0.09590466,0,0,0,0
 12/04  20:00:00,10.55,17.37842587,42.52203064,465.5909574,-1.440279939,47.67156178,0.09590466,0,0,0,0
 12/04  21:00:00,10.15,17.19635826,39.6862437,428.4756152,-1.48231957,49.94091597,0.09590466,0,0,0,0
 12/04  22:00:00,9.8125,17.07555582,37.8229671,416.9478715,-1.50650759,51.25384066,0.09590466,0,0,0,0
 12/04  23:00:00,9.5125,16.9690611,36.60299645,413.3692954,-1.525211375,52.27128295,0.09590466,0,0,0,0
 12/04  24:00:00,9.2125,15.21029218,40.09709121,412.3319531,-1.66353977,59.75625432,0,0,0,0,0
 12/05  01:00:00,8.9125,14.65896799,41.20789945,411.9549515,-0.811200892,18.87786787,0,0,0,0,0
 12/05  02:00:00,8.55,14.50607848,41.27156257,411.8302384,-0.83444157,19.69046224,0,0,0,0,0
 12/05  03:00:00,8.15,14.35715589,41.05482531,411.7852831,-0.85694207,20.49900753,0,0,0,0,0
 12/05  04:00:00,7.6875,14.19755719,40.34911586,411.7690912,-0.881420323,21.40269863,0,0,0,0,0
 12/05  05:00:00,7.1875,14.02554479,38.98972627,411.7632647,-0.910303879,22.50061674,0,0,0,0,0
 12/05  06:00:00,6.75,13.86477659,37.18555888,411.761171,-0.940845726,23.69763355,0,0,0,0,0
 12/05  07:00:00,6.475,13.74418932,35.0679582,411.7604197,-0.968022078,24.79367032,0,0,0,0,0
 12/05  08:00:00,6.4625,15.20973403,29.6529075,411.7601481,-0.873778205,21.22361743,0.09590466,0,0,0,0
 12/05  09:00:00,6.8125,15.68322617,26.55329212,411.7600429,-0.786319135,18.03211867,0.09590466,0,0,0,0
 12/05  10:00:00,7.5625,17.57018844,25.15480171,628.9742431,-0.637215483,13.72085046,0.09590466,0,0,0,0
 12/05  11:00:00,8.5875,18.02785222,25.42291026,754.6297041,-0.513053712,10.50439734,0.09590466,0,0,0,0
 12/05  12:00:00,9.6875,18.38027656,24.01991181,771.0455279,-0.483954747,9.895431419,0.09590466,0,0,0,0
 12/05  13:00:00,10.475,18.28838199,22.1944873,720.0773529,-0.481139514,9.838324936,0.09590466,0,0,0,0
 12/05  14:00:00,10.6375,18.55244851,20.76348855,704.5160468,-0.459862428,9.417067018,0.09590466,0,0,0,0
 12/05  15:00:00,10.0375,18.48784912,20.7278723,713.4806068,-0.456201285,9.343987782,0.09590466,0,0,0,0
 12/05  16:00:00,8.95,18.67435736,22.45206358,778.2120056,-0.429284936,8.849754674,0.09590466,0,0,0,0
 12/05  17:00:00,7.625,18.05557371,25.2959104,778.0435786,-0.461255272,9.455087074,0.09590466,0,0,0,0
 12/05  18:00:00,6.35,16.90405339,27.70932673,675.5724285,-0.56914157,11.8264854,0.09590466,0,0,0,0
 12/05  19:00:00,5.3375,15.94933277,30.04810559,552.7675731,-0.68293231,14.82494427,0.09590466,0,0,0,0
 12/05  20:00:00,4.75,15.43255103,32.7052344,464.5492833,-1.718132347,62.71875569,0.09590466,0,0,0,0
 12/05  21:00:00,4.6625,15.32047407,35.37777896,427.9793808,-1.734240648,63.57613469,0.09590466,0,0,0,0
 12/05  22:00:00,4.8875,15.34955678,37.77212221,416.7455526,-1.725603272,63.11755611,0.09590466,0,0,0,0
 12/05  23:00:00,5.1875,15.41999275,39.11608726,413.2934407,-1.713200644,62.4571072,0.09590466,0,0,0,0
 12/05  24:00:00,5.425,13.97469601,43.3001022,412.3006091,-1.820340921,67.99585033,0,0,0,0,0
 12/06  01:00:00,5.625,13.63810078,43.35783572,411.9425001,-0.942011204,23.74304205,0,0,0,0,0
 12/06  02:00:00,5.7625,13.61352171,41.7523461,411.8252421,-0.955437258,24.2817741,0,0,0,0,0
 12/06  03:00:00,5.675,13.54802699,39.85029427,411.7833283,-0.973108365,25.00186395,0,0,0,0,0
 12/06  04:00:00,5.35,13.4231394,38.31485736,411.7683376,-0.996890316,25.99000613,0,0,0,0,0
 12/06  05:00:00,4.8875,13.25796735,37.23348876,411.7629772,-1.025187855,27.19338198,0,0,0,0,0
 12/06  06:00:00,4.3875,13.08159706,36.7798583,411.7610619,-1.053219008,28.41432544,0,0,0,0,0
 12/06  07:00:00,4.0125,12.92792014,36.83140388,411.7603784,-1.07844575,29.53724382,0,0,0,0,0
 12/06  08:00:00,3.775,14.2527708,33.68794682,411.7601328,-0.987353578,25.67903833,0.09590466,0,0,0,0
 12/06  09:00:00,3.95,14.6054564,32.69150521,411.7600383,-0.909307884,22.46093719,0.09590466,0,0,0,0
 12/06  10:00:00,4.5375,16.42742553,31.76745156,628.5612382,-0.759628139,17.34884389,0.09590466,0,0,0,0
 12/06  11:00:00,5.3,16.78146032,32.51976632,753.2540671,-0.641718251,13.64688425,0.09590466,0,0,0,0
 12/06  12:00:00,6.1625,17.0931381,30.81926719,769.1029769,-0.616383466,12.97408764,0.09590466,0,0,0,0
 12/06  13:00:00,7.125,17.06883803,28.22497808,718.0157661,-0.605801448,12.69852346,0.09590466,0,0,0,0
 12/06  14:00:00,8.25,17.59434407,25.23359644,702.9091256,-0.572988046,11.88539158,0.09590466,0,0,0,0
 12/06  15:00:00,9.575,18.03468576,23.56438534,712.7508157,-0.53218401,10.92729963,0.09590466,0,0,0,0
 12/06  16:00:00,10.725,18.75943041,23.9320317,777.0503558,-0.460179099,9.444844407,0.09590466,0,0,0,0
 12/06  17:00:00,10.85,18.764636,25.72800122,779.3808729,-0.408361404,8.475924755,0.09590466,0,0,0,0
 12/06  18:00:00,10.1375,18.00625042,27.06422229,677.9341553,-0.470383454,9.646822392,0.09590466,0,0,0,0
 12/06  19:00:00,8.9875,17.07459033,28.54822917,554.5245005,-0.572510487,11.89171715,0.09590466,0,0,0,0
 12/06  20:00:00,7.6875,16.28640162,30.43216062,465.4956653,-1.631417203,58.05080066,0.09590466,0,0,0,0
 12/06  21:00:00,6.5125,15.82810235,32.08020154,428.3717086,-1.687835682,61.09862471,0.09590466,0,0,0,0
 12/06  22:00:00,5.725,15.54835987,33.29243673,416.8837174,-1.720898396,62.86704106,0.09590466,0,0,0,0
 12/06  23:00:00,5.3125,15.39087147,34.13327546,413.3383003,-1.740196876,63.89144863,0.09590466,0,0,0,0
 12/06  24:00:00,5.2,13.8233922,38.30258275,412.3165455,-1.86467603,70.22153102,0,0,0,0,0
 12/07  01:00:00,5.2625,13.44680506,39.59990014,411.9478192,-0.98918222,25.66656898,0,0,0,0,0
 12/07  02:00:00,5.425,13.43061638,40.26311498,411.827121,-0.995112914,25.91433625,0,0,0,0,0
 12/07  03:00:00,5.5,13.40725678,41.09535309,411.7840008,-0.998548642,26.0586352,0,0,0,0,0
 12/07  04:00:00,5.375,13.3343152,42.16627657,411.7685827,-1.006975841,26.41451411,0,0,0,0,0
 12/07  05:00:00,5.1125,13.22459732,43.37384544,411.7630679,-1.020275926,26.98143122,0,0,0,0,0
 12/07  06:00:00,4.75,13.09151921,44.59450444,411.7610958,-1.035556151,27.64094339,0,0,0,0,0
 12/07  07:00:00,4.4125,12.95863555,45.32190268,411.760391,-1.053938328,28.445495,0,0,0,0,0
 12/07  08:00:00,4.2375,14.32675582,41.56671141,411.7601374,-0.957488216,24.46129884,0.09590466,0,0,0,0
 12/07  09:00:00,4.95,14.83422373,40.73890676,411.7600396,-0.86453605,20.77844973,0.09590466,0,0,0,0
 12/07  10:00:00,6.3375,16.90222937,39.78547942,623.1888177,-0.685390059,15.10437343,0.09590466,0,0,0,0
 12/07  11:00:00,7.5875,17.49307818,41.39091612,754.2079658,-0.530268394,10.88310791,0.09590466,0,0,0,0
 12/07  12:00:00,8.625,17.85259109,39.99941819,770.4106005,-0.495079045,10.12578104,0.09590466,0,0,0,0
 12/07  13:00:00,9.5,17.85145352,37.04912663,719.3227345,-0.477591202,9.765043147,0.09590466,0,0,0,0
 12/07  14:00:00,10.3,18.19991306,33.03037017,703.9888646,-0.470369291,9.620682079,0.09590466,0,0,0,0
 12/07  15:00:00,11.1625,18.50488371,29.69935469,713.6123121,-0.447658374,9.183945772,0.09590466,0,0,0,0
 12/07  16:00:00,11.9375,19.23140885,27.69393145,777.6147078,-0.369917157,7.868446794,0.09590466,0,0,0,0
 12/07  17:00:00,12.0125,19.07106105,27.4347902,779.8889324,-0.364163864,7.766304622,0.09590466,0,0,0,0
 12/07  18:00:00,11.4625,18.37796622,26.84496316,678.493797,-0.433803996,8.946845364,0.09590466,0,0,0,0
 12/07  19:00:00,10.6375,17.63627909,26.44028322,554.988385,-0.520974544,10.69397313,0.09590466,0,0,0,0
 12/07  20:00:00,9.675,16.99118072,26.75106968,465.805485,-1.566155074,54.50178905,0.09590466,0,0,0,0
 12/07  21:00:00,8.7375,16.59325172,27.51412526,428.5353558,-1.61523533,57.17364345,0.09590466,0,0,0,0
 12/07  22:00:00,8.025,16.31431459,28.6214046,416.9585384,-1.646170828,58.85210623,0.09590466,0,0,0,0
 12/07  23:00:00,7.55,16.14044168,29.82766322,413.3690478,-1.663596604,59.79423543,0.09590466,0,0,0,0
 12/07  24:00:00,7.2125,14.46211174,34.07235496,412.3300339,-1.792527895,66.56014738,0,0,0,0,0
 12/08  01:00:00,6.975,13.97977144,36.00698171,411.9533707,-0.927437463,23.166622,0,0,0,0,0
 12/08  02:00:00,6.775,13.8745391,37.27833162,411.8293762,-0.940922048,23.69957508,0,0,0,0,0
 12/08  03:00:00,6.5125,13.76478306,38.63385981,411.784879,-0.953175946,24.19047628,0,0,0,0,0
 12/08  04:00:00,6.15,13.62928443,40.32452748,411.7689158,-0.967526427,24.77288682,0,0,0,0,0
 12/08  05:00:00,5.6875,13.46911347,41.98639172,411.7631919,-0.984710335,25.48086528,0,0,0,0,0
 12/08  06:00:00,5.1875,13.29557056,43.47833626,411.7611413,-1.00499412,26.33107385,0,0,0,0,0
 12/08  07:00:00,4.75,13.13375804,44.73514633,411.7604076,-1.025643863,27.21232104,0,0,0,0,0
 12/08  08:00:00,4.5375,14.49657217,41.30859215,411.7601433,-0.929632502,23.35224177,0.09590466,0,0,0,0
 12/08  09:00:00,4.5625,14.83796683,40.37972805,411.7600413,-0.847954231,20.17272543,0.09590466,0,0,0,0
 12/08  10:00:00,4.975,16.6184645,38.77147421,628.5439486,-0.705106942,15.64928001,0.09590466,0,0,0,0
 12/08  11:00:00,5.7625,16.96509765,39.67178544,753.2203411,-0.589238586,12.27854249,0.09590466,0,0,0,0
 12/08  12:00:00,6.85,17.33217303,38.45377339,769.1689291,-0.559835808,11.56796989,0.09590466,0,0,0,0
 12/08  13:00:00,7.9875,17.3137445,36.5750512,718.2243084,-0.549878294,11.33255543,0.09590466,0,0,0,0
 12/08  14:00:00,9.0875,17.80689993,33.61206279,703.1649644,-0.518816743,10.63708079,0.09590466,0,0,0,0
 12/08  15:00:00,9.9375,18.18782735,31.23676014,712.8216334,-0.474870087,9.710617104,0.09590466,0,0,0,0
 12/08  16:00:00,10.3875,18.71499951,29.7837123,776.6643598,-0.429908672,8.864293908,0.09590466,0,0,0,0
 12/08  17:00:00,10.5,18.615692,29.11648053,778.7236132,-0.41386416,8.572174837,0.09590466,0,0,0,0
 12/08  18:00:00,10.375,18.01131643,28.04584997,677.5399058,-0.474025483,9.71342387,0.09590466,0,0,0,0
 12/08  19:00:00,10.05,17.3607729,27.2625495,554.4851834,-0.555653708,11.4802882,0.09590466,0,0,0,0
 12/08  20:00:00,9.525,16.86415741,27.22807988,465.6184181,-1.588837728,55.73729806,0.09590466,0,0,0,0
 12/08  21:00:00,8.925,16.59976974,28.2730685,428.4807434,-1.622335261,57.55956783,0.09590466,0,0,0,0
 12/08  22:00:00,8.325,16.36913001,29.93797975,416.9452191,-1.64303795,58.68250162,0.09590466,0,0,0,0
 12/08  23:00:00,7.7875,16.1743238,31.52242132,413.3659212,-1.660400772,59.62166456,0.09590466,0,0,0,0
 12/08  24:00:00,7.35,14.44262302,36.7023646,412.3292487,-1.793095983,66.58663906,0,0,0,0,0
 12/09  01:00:00,6.8875,13.88844755,39.77234729,411.9531984,-0.932270778,23.35733262,0,0,0,0,0
 12/09  02:00:00,6.45,13.71083503,41.76399159,411.8292939,-0.953274632,24.19465129,0,0,0,0,0
 12/09  03:00:00,5.9875,13.5416562,43.86571411,411.7848293,-0.970971415,24.91403942,0,0,0,0,0
 12/09  04:00:00,5.4875,13.36360566,45.89961297,411.7688862,-0.990322877,25.71452861,0,0,0,0,0
 12/09  05:00:00,4.9875,13.18710821,47.67319669,411.7631763,-1.010198217,26.55165097,0,0,0,0,0
 12/09  06:00:00,4.4875,13.01017677,49.07392165,411.7611339,-1.031708853,27.47437765,0,0,0,0,0
 12/09  07:00:00,4.1125,12.85804409,49.95953512,411.7604043,-1.053296219,28.41729171,0,0,0,0,0
 12/09  08:00:00,3.9375,14.20975378,45.54362705,411.760142,-0.959750838,24.54959581,0.09590466,0,0,0,0
 12/09  09:00:00,4.15,14.58434762,43.72278483,411.7600409,-0.879574739,21.33278744,0.09590466,0,0,0,0
 12/09  10:00:00,4.925,16.46700639,40.82822118,626.8086186,-0.728179272,16.36540308,0.09590466,0,0,0,0
 12/09  11:00:00,6.2375,17.01061321,40.60919767,753.534425,-0.592698664,12.36475159,0.09590466,0,0,0,0
 12/09  12:00:00,7.8,17.53531655,38.10873985,769.8148315,-0.548058368,11.29357575,0.09590466,0,0,0,0
 12/09  13:00:00,9.525,17.69969365,34.68921206,719.1797027,-0.524367344,10.75259647,0.09590466,0,0,0,0
 12/09  14:00:00,11.2,18.42506053,30.47093625,704.3572995,-0.463960147,9.508772804,0.09590466,0,0,0,0
 12/09  15:00:00,12.55,18.97913245,27.74953388,714.3125217,-0.395543767,8.262867534,0.09590466,0,0,0,0
 12/09  16:00:00,13.375,19.53143734,27.67602626,778.6734081,-0.345425295,7.490873054,0.09590466,0,0,0,0
 12/09  17:00:00,13.2875,19.35105624,29.79197736,781.158136,-0.331293877,7.28440357,0.09590466,0,0,0,0
 12/09  18:00:00,12.225,18.5946531,31.94688275,679.4466733,-0.386086621,8.125725208,0.09590466,0,0,0,0
 12/09  19:00:00,10.575,17.6582946,34.37977518,555.394835,-0.479436215,9.823089727,0.09590466,0,0,0,0
 12/09  20:00:00,8.5875,16.69102055,37.30825691,467.4213997,-1.546563583,53.4348947,0.09590466,0,0,0,0
 12/09  21:00:00,6.675,15.94087103,39.55553117,428.4854928,-1.63481508,58.23560267,0.09590466,0,0,0,0
 12/09  22:00:00,5.125,15.42396153,40.81235188,416.9108159,-1.696189336,61.5460874,0.09590466,0,0,0,0
 12/09  23:00:00,3.975,15.03498051,41.21850253,413.3411319,-1.74571571,64.18191868,0.09590466,0,0,0,0
 12/09  24:00:00,3.1625,13.31828081,45.16551882,412.3148316,-1.896447121,71.7705752,0,0,0,0,0
 12/10  01:00:00,2.65,12.79085394,45.65607434,411.9458801,-1.043886183,28.00519373,0,0,0,0,0
 12/10  02:00:00,2.3125,12.62566765,45.34662502,411.8258786,-1.073721839,29.32547728,0,0,0,0,0
 12/10  03:00:00,2.075,12.49327528,45.22530227,411.7833367,-1.098134105,30.42929145,0,0,0,0,0
 12/10  04:00:00,1.875,12.37888756,45.27358814,411.7682642,-1.118413637,31.36187919,0,0,0,0,0
 12/10  05:00:00,1.7375,12.28300934,45.5472104,411.7629259,-1.135848596,32.17449396,0,0,0,0,0
 12/10  06:00:00,1.575,12.1847009,46.03463712,411.7610357,-1.151498117,32.91258589,0,0,0,0,0
 12/10  07:00:00,1.4375,12.08783384,46.26784615,411.7603665,-1.169006784,33.74725594,0,0,0,0,0
 12/10  08:00:00,1.4,13.40713553,42.10679436,411.7601279,-1.075669187,29.48974078,0.09590466,0,0,0,0
 12/10  09:00:00,2.025,13.83800728,40.63056239,411.7600366,-0.994050749,25.87100086,0.09590466,0,0,0,0
 12/10  10:00:00,3.3375,15.8247537,38.72577999,624.5592123,-0.827051492,19.6360675,0.09590466,0,0,0,0
 12/10  11:00:00,4.8375,16.46623233,39.58040509,752.9588456,-0.673302853,14.52779904,0.09590466,0,0,0,0
 12/10  12:00:00,6.3375,16.97327722,38.22935339,769.0461294,-0.624915688,13.20154483,0.09590466,0,0,0,0
 12/10  13:00:00,7.9,17.12782575,35.97430222,718.2964591,-0.592457918,12.3587223,0.09590466,0,0,0,0
 12/10  14:00:00,9.5,17.73496378,32.70324063,703.485748,-0.554003489,11.432365,0.09590466,0,0,0,0
 12/10  15:00:00,11.1,18.25694861,30.34586405,713.5766425,-0.502375664,10.27997226,0.09590466,0,0,0,0
 12/10  16:00:00,12.3875,19.00342124,29.92520762,778.1069486,-0.42490342,8.783938202,0.09590466,0,0,0,0
 12/10  17:00:00,12.55,18.9399983,31.07558695,780.6959466,-0.392186203,8.205745486,0.09590466,0,0,0,0
 12/10  18:00:00,11.65,18.25048293,31.6645057,679.0942587,-0.445137605,9.153719217,0.09590466,0,0,0,0
 12/10  19:00:00,10.2,17.35349081,32.56608201,555.2125569,-0.540296803,11.13393551,0.09590466,0,0,0,0
 12/10  20:00:00,8.5375,16.47015665,34.00383964,465.8061166,-1.609513058,56.86112163,0.09590466,0,0,0,0
 12/10  21:00:00,6.8375,15.81860993,35.61002626,428.4856054,-1.68678161,61.04067101,0.09590466,0,0,0,0
 12/10  22:00:00,5.325,15.30390447,37.00528576,416.917194,-1.746685573,64.23245637,0.09590466,0,0,0,0
 12/10  23:00:00,4.175,14.9061409,38.10990293,413.3452527,-1.79497274,66.7586583,0.09590466,0,0,0,0
 12/10  24:00:00,3.3,13.16128103,42.77172756,412.3169761,-1.943894739,74.04094018,0,0,0,0,0
 12/11  01:00:00,2.5625,12.57542785,44.34936697,411.9467893,-1.094240649,30.25331566,0,0,0,0,0
 12/11  02:00:00,1.9875,12.34749146,45.09893829,411.8262134,-1.129003152,31.85504191,0,0,0,0,0
 12/11  03:00:00,1.55,12.16629887,45.56468893,411.7834445,-1.156841909,33.16674468,0,0,0,0,0
 12/11  04:00:00,1.15,12.00053657,45.81842569,411.7682932,-1.182547868,34.39980801,0,0,0,0,0
 12/11  05:00:00,0.75,11.83410823,45.76995636,411.7629309,-1.209309903,35.70451545,0,0,0,0,0
 12/11  06:00:00,0.475,11.695832,45.21754906,411.7610349,-1.235385033,36.99487974,0,0,0,0,0
 12/11  07:00:00,0.275,11.58109848,44.38432762,411.7603653,-1.258085239,38.13330923,0,0,0,0,0
 12/11  08:00:00,0.1375,12.85110276,39.45744107,411.7601271,-1.172737063,33.9878896,0.09590466,0,0,0,0
 12/11  09:00:00,1.5375,13.44035872,37.55667651,411.7600363,-1.085325436,29.85215572,0.09590466,0,0,0,0
 12/11  10:00:00,3.9,15.74618025,36.58957886,622.9285741,-0.878822874,21.55559443,0.09590466,0,0,0,0
 12/11  11:00:00,5.675,16.54642577,38.60155963,753.5083555,-0.692655274,15.08927665,0.09590466,0,0,0,0
 12/11  12:00:00,6.7,16.93757138,37.57128728,769.528336,-0.649546521,13.86271219,0.09590466,0,0,0,0
